,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,OBJECTID,CTRY20CD,CTRY20NM,BNG_E,BNG_N,LONG,LAT,Shape__Are,Shape__Len,geometry,
12915,17.840555,17.238756,17.238756,17.886036,19.361238,17.57611,19.674746,18.560892,18.017473,18.952248,16.854584,16.929268,17.165293,18.459402,18.325264,18.742363,18.258204,19.768978,18.936554,18.801329,19.085104,19.372442,22.47053,17.697573,22.648834,20.149563,19.44736,20.097773,20.131332,19.77671,19.154709,21.510286,20.595728,20.78102,19.24689,20.156263,19.711733,19.542318,20.801138,19.310339,23.610703,22.642298,22.84144,24.514898,24.837402,24.106781,25.576416,24.623446,22.028063,24.733917,23.27944,25.693459,23.929937,25.260054,24.023508,26.86004,22.468088,23.673395,25.26848,25.809052,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 52500)
12916,17.718725,17.153128,17.153128,17.7586,19.213385,17.488993,19.46002,18.378403,17.871199,18.790138,16.69203,16.86206,16.980482,18.27929,18.309946,18.654705,18.168156,19.589888,18.825392,18.619444,19.035582,19.279867,22.321371,17.665983,22.701853,20.117113,19.40508,19.900816,19.986359,19.633436,19.013872,21.286638,20.513977,20.87834,19.228157,20.072855,19.629251,19.480288,20.699083,19.272316,23.520811,22.706823,22.819223,24.538467,24.883003,23.86595,25.410513,24.67022,22.002218,24.773829,23.53,25.831598,24.045523,25.368141,24.196741,26.949694,22.590668,23.709974,25.328161,25.992987,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 47500)
12917,18.026932,17.44118,17.44118,18.015669,19.399849,17.77109,19.624273,18.64445,18.120878,19.017874,16.941938,17.140745,17.205706,18.50426,18.674192,18.863222,18.46212,19.753744,19.118074,18.739729,19.398476,19.591436,22.5544,18.020672,23.147276,20.446138,19.73231,20.151527,20.125687,19.91101,19.26148,21.452139,20.807661,21.357798,19.543383,20.419764,19.792334,19.773655,21.018072,19.683783,23.835966,23.120417,23.140625,24.83088,25.206945,23.988134,25.669838,25.064148,22.482124,25.180407,24.035797,26.177084,24.564295,25.705994,24.643509,27.140825,23.075018,24.131561,25.85351,26.573511,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 42500)
12918,18.187151,17.551224,17.551224,18.092264,19.389734,17.891586,19.5818,18.807909,18.194197,19.090242,16.993876,17.264948,17.3846,18.538706,18.859251,18.949602,18.58094,19.81441,19.225777,18.744175,19.683485,19.762123,22.588608,18.287737,23.296606,20.573359,19.929968,20.220144,20.098038,20.104681,19.322645,21.420454,20.95584,21.707191,19.616507,20.573938,19.79007,19.889359,21.236769,19.864145,23.97262,23.405207,23.309992,25.1224,25.282133,23.829199,25.80568,25.106339,22.82503,25.23089,24.245832,26.337349,24.749992,25.730722,24.969742,26.966013,23.513792,24.403534,26.03649,26.735933,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 37500)
12919,17.86812,17.229921,17.229921,17.804039,19.034454,17.625551,19.18743,18.462015,17.847574,18.71721,16.639212,16.964334,17.110853,18.208397,18.595602,18.639452,18.295906,19.493685,18.925707,18.327501,19.493147,19.569767,22.105875,18.118856,22.928047,20.274506,19.77302,19.966341,19.706455,19.849998,18.99539,21.039183,20.716667,21.593817,19.372927,20.314302,19.498842,19.571775,20.996073,19.615713,23.601759,23.11199,22.939608,24.999617,25.025518,23.47429,25.458221,24.850374,22.622904,24.982803,23.999731,26.09614,24.372574,25.403444,24.816063,26.503592,23.454306,24.222311,25.780252,26.4648,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 32500)
12920,18.042091,17.492628,17.492628,18.053854,19.184824,17.928514,19.467653,18.799059,18.089716,18.994692,16.92808,17.24798,17.353447,18.463137,18.872091,18.967167,18.552483,19.776651,19.26811,18.585514,19.935022,19.974546,22.414797,18.493237,23.343369,20.639277,20.16799,20.287933,19.890787,20.168715,19.213448,21.327919,20.949366,21.94464,19.712778,20.680716,19.805147,19.907862,21.365408,19.970972,23.91434,23.399338,23.18664,25.37735,25.370047,23.689764,25.785318,25.230253,23.086851,25.324488,24.277382,26.542122,24.626749,25.772812,25.252771,26.526762,23.894058,24.659876,26.068258,26.699057,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 27500)
12921,17.904375,17.368881,17.368881,17.96428,19.101446,17.728622,19.462637,18.60206,18.033808,18.867485,16.846731,17.110634,17.202051,18.299383,18.869574,18.953772,18.46846,19.55234,19.086329,18.44067,19.786636,19.829763,22.383886,18.29941,23.271997,20.527258,19.983171,20.12098,19.765411,20.106447,19.05722,21.120398,20.759308,21.750227,19.656445,20.558409,19.709839,19.768076,21.293367,19.91028,23.75561,23.38923,22.943216,25.23265,25.26628,23.411676,25.578455,25.235716,23.022089,25.223139,24.025406,26.436079,24.405426,25.78077,25.150887,26.33277,23.6967,24.514189,25.993095,26.625315,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 22500)
12922,17.64367,17.075624,17.075624,17.68648,18.84895,17.408148,19.149984,18.215307,17.822912,18.554855,16.519924,16.821115,16.869034,18.024382,18.550858,18.677057,18.273895,19.242407,18.80895,18.215475,19.542213,19.578842,22.084719,18.041876,23.006876,20.358223,19.785059,19.948523,19.460312,19.789925,18.762007,20.90164,20.516043,21.502014,19.366278,20.30648,19.440374,19.46404,21.140795,19.658052,23.364054,23.18049,22.663961,24.847342,24.93075,23.052956,25.279303,25.07338,22.783562,24.989584,23.747507,26.279394,24.022049,25.66372,25.130938,25.904604,23.508148,24.141161,25.833323,26.364614,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(177500, 17500)
13157,18.080248,17.47133,17.47133,18.116583,19.604795,17.799738,19.960453,18.786798,18.227552,19.241714,17.165762,17.196527,17.42971,18.7451,18.40753,18.915407,18.478561,20.03215,19.158073,19.022528,19.260818,19.386286,22.699442,17.765974,22.843325,20.327627,19.543852,20.495203,20.496105,20.036484,19.474554,21.696585,20.822096,20.764166,19.37169,20.348488,19.860434,19.823324,20.9586,19.48097,23.548416,22.660433,23.001518,24.439125,24.700356,24.511644,25.848686,24.528467,21.97151,24.761398,23.410791,25.575682,24.060518,25.177652,23.919867,26.6196,22.408514,23.654495,25.235712,25.593653,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(182500, 62500)
13158,17.988733,17.374449,17.374449,18.04975,19.589928,17.708008,19.869024,18.741179,18.123749,19.09168,17.035912,17.106821,17.300213,18.653017,18.530037,18.904535,18.408806,20.001059,19.118042,18.92888,19.356464,19.502674,22.610428,17.805532,22.93277,20.389473,19.585693,20.319206,20.446108,19.97087,19.432882,21.694906,20.755713,20.947027,19.451223,20.432009,19.929115,19.792372,21.026068,19.472433,23.751587,22.955276,23.138968,24.87329,25.081095,24.412537,25.860733,24.90863,22.198975,24.953222,23.552538,25.996248,24.203794,25.558039,24.20189,27.089804,22.636118,23.904608,25.519491,26.048807,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(182500, 57500)
13159,17.899145,17.274963,17.274963,17.923523,19.48556,17.589626,19.748095,18.600243,17.988237,18.917776,16.816687,16.97097,17.142012,18.477655,18.52349,18.816633,18.31043,19.846758,19.032179,18.763727,19.292461,19.495897,22.497076,17.796137,22.967722,20.237799,19.583971,20.059114,20.189003,19.804245,19.192404,21.492075,20.657503,21.00981,19.394867,20.331245,19.80731,19.628365,20.966864,19.398367,23.770926,22.992575,23.091646,24.92498,25.187872,24.131622,25.751862,24.954775,22.318521,25.082739,23.67042,26.232172,24.234695,25.753181,24.443474,27.337267,22.750359,23.970886,25.60018,26.273928,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(182500, 52500)
13160,18.184828,17.57796,17.57796,18.212423,19.728992,17.891006,19.973303,18.82132,18.280909,19.199772,17.080704,17.303719,17.357805,18.685835,18.910803,19.088814,18.610245,20.0898,19.346992,19.010736,19.575169,19.827402,22.793997,18.158358,23.440643,20.536192,19.89905,20.330393,20.356743,20.089338,19.451546,21.761953,21.015478,21.479254,19.735796,20.645994,20.04533,20.002052,21.29492,19.788984,24.117579,23.416489,23.459396,25.315844,25.623978,24.310957,26.070335,25.374916,22.755213,25.52784,24.178925,26.653534,24.748384,26.216093,24.960829,27.715027,23.243979,24.394236,26.055061,26.825903,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(182500, 47500)
13161,18.395391,17.765947,17.765947,18.365572,19.781065,18.089102,20.035986,18.961615,18.47964,19.356451,17.27304,17.492668,17.500443,18.794067,19.153954,19.217085,18.82039,20.136702,19.518639,19.058283,19.756693,20.028154,22.849909,18.446167,23.699463,20.835457,20.096468,20.562874,20.385828,20.307318,19.563532,21.780329,21.224228,21.788553,19.923714,20.856682,20.129105,20.176748,21.493464,20.122374,24.256361,23.633917,23.65822,25.456148,25.802238,24.38294,26.109802,25.582718,23.073729,25.655119,24.500475,26.807737,25.146576,26.310265,25.297705,27.783693,23.585238,24.669104,26.42019,27.124008,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(182500, 42500)
13399,17.915773,17.279814,17.279814,17.93785,19.534554,17.579096,19.879442,18.655155,17.996653,19.024755,16.980318,16.9517,17.294592,18.583084,18.273169,18.772472,18.380468,19.759504,19.013607,18.85069,19.136438,19.228432,22.623453,17.598442,22.75796,19.960165,19.401527,20.27922,20.125162,19.906475,19.22567,21.395294,20.59914,20.537928,19.13298,20.106012,19.594782,19.85143,20.910463,19.27881,23.168451,22.45815,23.029951,24.207697,24.454535,24.391718,25.828035,24.345314,21.892824,24.754105,23.212746,25.418844,23.868286,25.064112,23.88874,26.243055,22.279016,23.52506,25.062353,25.32636,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 72500)
13400,17.929052,17.269182,17.269182,17.97588,19.756666,17.508614,19.998579,18.65348,18.037964,19.002207,16.925325,16.903076,17.234253,18.581236,18.435686,18.739332,18.276545,19.958399,19.083567,18.969893,19.18139,19.210459,22.727196,17.596046,23.079483,20.101057,19.424377,20.267149,20.300352,19.846502,19.217146,21.726997,20.66134,20.73424,19.195824,20.206207,19.76948,19.85259,20.993034,19.32361,23.439234,22.82193,23.321243,24.672613,24.939428,24.64997,26.103638,24.800432,22.17679,25.189013,23.495893,26.039045,24.113846,25.594444,24.27452,26.918882,22.443438,23.850306,25.552261,25.808052,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 67500)
13401,18.089876,17.467878,17.467878,18.163528,19.938025,17.717592,20.117252,18.738869,18.19055,19.198997,17.06668,17.118721,17.372114,18.76616,18.696894,18.976305,18.414803,20.211744,19.24246,19.060183,19.394793,19.452772,22.810946,17.815369,23.368147,20.413,19.623503,20.41789,20.560118,19.999086,19.42169,21.941925,20.899065,21.082487,19.48762,20.537642,20.02504,19.993547,21.23336,19.53137,23.826385,23.23735,23.507788,25.259216,25.426172,24.84723,26.2911,25.232147,22.567461,25.489859,23.879808,26.49308,24.46035,26.025108,24.687637,27.436762,22.80007,24.17016,25.925291,26.29725,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 62500)
13402,18.093071,17.474304,17.474304,18.169487,19.82003,17.775717,20.059828,18.795183,18.154661,19.164396,17.070543,17.16828,17.356459,18.739277,18.797647,19.055077,18.482107,20.157383,19.253004,18.982092,19.522894,19.606493,22.751322,17.906609,23.348581,20.50859,19.71791,20.35916,20.526766,20.046293,19.476068,21.918951,20.955244,21.240843,19.6024,20.632294,20.048393,19.972519,21.288218,19.597265,23.925543,23.415062,23.53247,25.498327,25.631731,24.651535,26.232346,25.388054,22.693682,25.528936,23.950045,26.686823,24.583961,26.219498,24.85225,27.675741,22.989319,24.351357,26.063087,26.56853,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 57500)
13403,18.038887,17.420622,17.420622,18.072273,19.634409,17.714483,19.944788,18.712753,18.077759,19.01639,16.922728,17.067907,17.23464,18.566238,18.824585,18.966496,18.442223,19.993767,19.19972,18.799164,19.498524,19.65227,22.656143,17.942947,23.34317,20.390131,19.73068,20.18454,20.271072,19.96124,19.313622,21.646067,20.89344,21.287428,19.57515,20.555964,19.886591,19.809063,21.230577,19.617983,23.93654,23.402817,23.392477,25.437948,25.579947,24.31395,26.079178,25.365873,22.767998,25.516,23.928003,26.70458,24.614061,26.190397,24.979538,27.73179,23.06765,24.38536,25.990494,26.713457,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 52500)
13404,18.31504,17.723717,17.723717,18.335274,19.868097,17.990507,20.178034,18.934736,18.411829,19.326021,17.194138,17.392431,17.466532,18.78518,19.159367,19.243818,18.725203,20.26166,19.521128,19.10737,19.7808,20.01719,22.95951,18.345846,23.818914,20.700716,20.06103,20.484346,20.384123,20.24935,19.56402,21.877176,21.187738,21.70723,19.895464,20.87169,20.152046,20.171492,21.557291,19.968657,24.297281,23.77687,23.785118,25.710638,25.94105,24.495737,26.42056,25.637197,23.166122,25.865576,24.424665,27.079996,25.086123,26.629698,25.441168,27.965536,23.57328,24.730139,26.41154,27.208145,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 47500)
13405,18.485363,17.873402,17.873402,18.485312,19.89984,18.166681,20.175125,19.056023,18.613707,19.49747,17.365532,17.598633,17.60317,18.848602,19.35266,19.379124,18.957205,20.295923,19.665354,19.21551,20.045671,20.232754,22.983658,18.657698,23.97983,20.974815,20.23529,20.693054,20.379517,20.482155,19.65786,21.933126,21.419767,21.998436,20.01248,21.094244,20.258406,20.342417,21.728973,20.26457,24.40548,23.993616,23.95083,25.853052,26.127869,24.544653,26.457422,25.82583,23.342451,25.887701,24.761572,27.21637,25.293167,26.67758,25.715256,27.853445,23.899628,24.932678,26.723923,27.357443,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 42500)
13406,18.346527,17.7472,17.7472,18.324675,19.54507,18.071672,19.76467,18.96325,18.448866,19.2676,17.125406,17.441362,17.482882,18.577644,19.1401,19.189568,18.813845,20.060617,19.438652,18.888893,20.082466,20.155632,22.727058,18.703749,23.678991,20.887306,20.272032,20.5571,20.15638,20.502142,19.442122,21.56135,21.25361,22.025068,19.907335,20.86899,20.041246,20.210743,21.641615,20.270132,24.065668,23.846598,23.570358,25.610838,25.723297,23.972193,26.120016,25.557314,23.302332,25.584394,24.56597,26.92797,24.942078,26.234858,25.53673,26.97912,23.989296,24.880945,26.36986,27.04032,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(187500, 37500)
13643,18.065056,17.413868,17.413868,18.060488,19.787825,17.689898,20.00522,18.802322,18.170982,19.122068,17.071924,17.074028,17.431574,18.703703,18.574028,18.87684,18.476171,20.023764,19.167933,18.97657,19.286276,19.35495,22.79187,17.78694,23.06344,20.212084,19.570168,20.422083,20.414003,20.059649,19.356077,21.61859,20.829758,20.817429,19.381907,20.336056,19.803946,19.9532,21.099512,19.46492,23.468431,22.850916,23.33915,24.718567,24.980444,24.794546,26.120218,24.736338,22.244568,25.101992,23.62535,25.916243,24.252243,25.577814,24.383394,26.83019,22.638313,23.878538,25.489609,25.755196,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 72500)
13644,17.71448,17.098764,17.098764,17.791807,19.61001,17.34423,19.736506,18.465338,17.82886,18.839773,16.673056,16.718163,17.043037,18.394424,18.399815,18.555597,18.09059,19.893265,18.938158,18.714108,19.064196,19.062963,22.572626,17.488865,23.014582,19.995842,19.333235,20.056435,20.197603,19.730078,19.025625,21.525124,20.511961,20.735558,19.139389,20.137808,19.653452,19.665495,20.865458,19.148943,23.4374,22.891815,23.28656,24.84442,25.124779,24.68405,25.979538,24.777733,22.240656,25.139791,23.649698,26.20553,24.13949,25.746567,24.45275,26.931343,22.525843,23.856844,25.573328,25.896011,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 67500)
13645,17.896822,17.316141,17.316141,18.013424,19.857508,17.528618,19.92447,18.615969,17.97345,19.058342,16.80762,16.945095,17.165579,18.56751,18.689379,18.799576,18.27677,20.129896,19.159958,18.85302,19.352432,19.345718,22.696424,17.700653,23.397978,20.269178,19.601988,20.213598,20.37871,19.895658,19.217737,21.81589,20.76529,21.159258,19.432634,20.493185,19.883842,19.876715,21.220062,19.362886,23.851786,23.398468,23.595596,25.513306,25.603083,24.847565,26.37529,25.184904,22.711111,25.598974,24.11518,26.725489,24.524374,26.32778,24.977396,27.523712,22.965384,24.295187,26.095406,26.404526,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 62500)
13646,17.870438,17.247124,17.247124,17.986288,19.68901,17.492146,19.794783,18.557114,17.871584,18.927595,16.726707,16.923946,17.04576,18.456024,18.680914,18.79154,18.249846,19.987719,19.087177,18.729784,19.343704,19.302328,22.570572,17.710276,23.368196,20.18815,19.542168,20.069143,20.257332,19.820168,19.1713,21.713633,20.802916,21.222353,19.374178,20.513723,19.762753,19.773962,21.189861,19.365051,23.833212,23.423187,23.502953,25.449982,25.622406,24.592155,26.252085,25.160416,22.741858,25.525587,23.992262,26.7904,24.569857,26.336798,25.049652,27.638435,23.0598,24.353134,26.192759,26.560335,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 57500)
13647,18.119959,17.48738,17.48738,18.19502,19.753122,17.753908,19.984575,18.775564,18.115456,19.109474,16.952925,17.147493,17.283482,18.588251,18.988281,19.010975,18.496607,20.096006,19.289927,18.858856,19.611273,19.718252,22.745169,18.07444,23.657122,20.50708,19.808992,20.249044,20.299927,20.046013,19.325928,21.715942,21.066982,21.510399,19.620813,20.743853,19.952127,19.916595,21.40013,19.735518,24.066254,23.660154,23.606857,25.629175,25.814585,24.49425,26.322779,25.516634,23.059317,25.749716,24.157059,26.98497,24.905771,26.473776,25.41452,27.876642,23.396791,24.683722,26.333511,26.958193,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 52500)
13648,18.380117,17.797098,17.797098,18.406885,19.913021,18.03116,20.228071,19.00506,18.44721,19.355585,17.226042,17.446444,17.503576,18.762304,19.305258,19.318342,18.795282,20.321344,19.57905,19.1429,19.950476,20.121363,23.037165,18.478577,24.018778,20.873922,20.172333,20.570595,20.40271,20.375727,19.562723,21.928137,21.319283,21.8442,19.940714,21.03982,20.183157,20.230688,21.700987,20.086006,24.294876,23.986166,23.914972,25.995962,26.146265,24.574987,26.61406,25.777182,23.333496,25.954002,24.600471,27.283033,25.293848,26.756247,25.776594,27.934774,23.853647,25.025848,26.662378,27.371635,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 47500)
13649,18.273178,17.688185,17.688185,18.323093,19.68728,17.951954,19.902365,18.885279,18.440508,19.25171,17.137527,17.40769,17.380354,18.572584,19.227942,19.23546,18.774065,20.153204,19.484146,19.032372,19.969454,20.06219,22.878141,18.52794,23.914993,20.85231,20.144287,20.558792,20.153488,20.394594,19.434996,21.801048,21.285109,21.906921,19.794327,21.000946,20.084196,20.203178,21.67234,20.083261,24.170237,23.913118,23.828827,25.842186,26.060541,24.310867,26.515694,25.708231,23.261591,25.756216,24.648941,27.264284,25.153086,26.680872,25.738272,27.398745,23.906199,24.870043,26.655754,27.288757,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(192500, 42500)
13886,18.002546,17.380535,17.380535,17.936258,19.502222,17.659498,19.802416,18.72496,18.073374,19.036257,17.002716,17.017893,17.344313,18.619242,18.35863,18.72059,18.386541,19.760557,19.01819,18.748535,19.114965,19.225954,22.657251,17.683418,22.730278,20.095966,19.417276,20.321953,20.1958,20.009935,19.207613,21.35755,20.770836,20.55385,19.246996,20.123777,19.58462,19.83606,20.927008,19.403135,23.160425,22.393148,22.967916,24.194489,24.533936,24.503332,25.785942,24.253565,21.873383,24.605947,23.260096,25.3329,24.022085,25.072039,24.016653,26.23349,22.334024,23.474176,24.86416,25.193,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 77500)
13887,18.234388,17.639006,17.639006,18.251163,20.063913,17.914454,20.193916,19.01985,18.395693,19.35321,17.205812,17.239315,17.570341,18.929077,18.89326,19.052185,18.62802,20.363047,19.412605,19.20023,19.528864,19.559496,23.036947,18.010414,23.336576,20.489357,19.832376,20.536285,20.699072,20.281404,19.573895,21.937582,21.079758,21.12801,19.679884,20.635067,20.082155,20.131989,21.36598,19.696537,23.853226,23.232803,23.717537,25.18921,25.476263,25.149382,26.50998,25.120127,22.567245,25.490158,24.019226,26.400625,24.619833,26.025595,24.861273,27.32762,22.97641,24.235384,25.819891,26.124323,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 72500)
13888,17.768393,17.212257,17.212257,17.824392,19.723108,17.44364,19.703623,18.59307,17.905943,18.942314,16.689987,16.760464,17.026735,18.458115,18.513683,18.612225,18.161188,20.081253,19.056349,18.740685,19.167765,19.100935,22.677404,17.570122,23.075106,20.086302,19.45781,20.087095,20.285364,19.828222,19.116716,21.701942,20.669832,20.988974,19.30232,20.317074,19.799538,19.728468,21.037834,19.251955,23.687447,23.138626,23.513008,25.203524,25.416506,24.835722,26.207922,24.879751,22.434532,25.385965,23.964424,26.44082,24.416092,26.065924,24.766485,27.179934,22.782545,24.066412,25.819372,26.108454,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 67500)
13889,17.826542,17.250689,17.250689,17.907873,19.774664,17.456476,19.794378,18.586946,17.88259,18.95894,16.68157,16.818802,16.986917,18.45606,18.642843,18.697704,18.197065,20.080315,19.069963,18.706945,19.281189,19.152657,22.65452,17.664734,23.289278,20.231728,19.52526,20.149874,20.290983,19.816284,19.147943,21.750519,20.779604,21.308157,19.362064,20.467299,19.833084,19.772612,21.203588,19.313478,23.805616,23.445047,23.69932,25.560225,25.676386,24.834627,26.408552,25.094551,22.719917,25.657736,24.24103,26.864477,24.66405,26.451736,25.143967,27.624777,23.083212,24.36833,26.166054,26.507933,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 62500)
13890,17.391989,16.757376,16.757376,17.520851,19.25136,16.995085,19.276281,18.063639,17.366598,18.400274,16.165207,16.393919,16.50778,17.932112,18.19092,18.307707,17.715559,19.452133,18.604681,18.178345,18.78756,18.769012,22.060455,17.261423,22.94667,19.728277,19.047224,19.613516,19.70918,19.28377,18.642939,21.143791,20.374361,20.917952,18.879524,20.058298,19.316671,19.23137,20.709936,18.879112,23.311102,22.993744,23.122772,25.066315,25.183313,24.10792,25.814781,24.625067,22.291956,25.133165,23.64974,26.417221,24.260824,25.952858,24.730654,27.204138,22.730837,23.982187,25.838099,26.24273,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 57500)
13891,17.767616,17.15141,17.15141,17.881409,19.413498,17.382391,19.538193,18.395182,17.75654,18.69497,16.551702,16.805761,16.867722,18.179382,18.659773,18.680925,18.106724,19.693535,18.952051,18.44014,19.25956,19.324347,22.263329,17.800592,23.38384,20.185768,19.521835,19.939692,19.826975,19.674212,18.919184,21.241028,20.773424,21.324865,19.29213,20.445827,19.53364,19.521627,21.073477,19.397783,23.61138,23.39852,23.308891,25.371119,25.505173,24.147682,26.003561,25.111975,22.747458,25.405298,23.998346,26.708464,24.675447,26.199518,25.270813,27.368042,23.219496,24.405762,26.158842,26.718737,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 52500)
13892,18.305933,17.718859,17.718859,18.369165,19.781998,17.981615,20.069555,18.923037,18.334322,19.221697,17.120478,17.397102,17.432127,18.563429,19.245134,19.242538,18.693777,20.18743,19.51017,18.984636,19.98609,20.08857,22.825258,18.507517,23.945198,20.799286,20.236694,20.484222,20.242115,20.306297,19.468824,21.74668,21.288979,21.926094,19.862259,21.070913,20.033895,20.13601,21.695745,20.022993,24.166824,23.999166,23.821844,25.992628,26.058722,24.417414,26.56399,25.721992,23.432762,25.86313,24.678263,27.341852,25.283175,26.685278,25.866602,27.568565,23.972342,25.023409,26.705185,27.257896,1,E92000001,England,394883,370883,-2.07811,53.23497,1.30458E+11,12499153.62,c(197500, 47500)
